Height_ft,Area_ft,buildingID,ORIG_FID,JOIN_FID,APN,SITUS_CITY,UNITS_NUMB,USE_INT,APN_INT,APN_String,PUC,FREQUENCY,GEOID,Shape_Length_1,Shape_Area_1,CountyName,cntyGEOID,STATEFP,COUNTYFP,TRACTCE,GEOID_1,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDS,Shape_Length_12,Shape_Area_12,tractGEOID,GEOID_12,Shape_Length_12_13,Shape_Area_12_13,bkgpGEOID,Shape_Length,Shape_Area,0_1,0_20,0_100,25_1,25_20,25_100,50_1,50_20,50_100,75_1,75_20,75_100,floodSum,SMC_PUC_DESC,useType,Source,Stru_ID,Cont_ID,nResUnits,FFE,FFE_stdev,CSVR,CSVR_stdev,nFloors,floorArea,TARGET_FID_y,randRepCost_mean,randRepCost_stdev,randValueStru_mean,randValueStru_stdev,randValueCont_mean,randValueCont_stdev,randCSVR_mean,randCSVR_stdev,randFFE_mean,randFFE_stdev,RCP26_AAL_mean,RCP26_AAL_stdev,RCP45_AAL_mean,RCP45_AAL_stdev,RCP85_AAL_mean,RCP85_AAL_stdev,RCP85_AAL_variance,RCP26_2020_EL_mean,RCP26_2020_EL_stdev,RCP26_2030_EL_mean,RCP26_2030_EL_stdev,RCP26_2040_EL_mean,RCP26_2040_EL_stdev,RCP26_2050_EL_mean,RCP26_2050_EL_stdev,RCP26_2060_EL_mean,RCP26_2060_EL_stdev,RCP45_2020_EL_mean,RCP45_2020_EL_stdev,RCP45_2030_EL_mean,RCP45_2030_EL_stdev,RCP45_2040_EL_mean,RCP45_2040_EL_stdev,RCP45_2050_EL_mean,RCP45_2050_EL_stdev,RCP45_2060_EL_mean,RCP45_2060_EL_stdev,RCP85_2020_EL_mean,RCP85_2020_EL_stdev,RCP85_2030_EL_mean,RCP85_2030_EL_stdev,RCP85_2040_EL_mean,RCP85_2040_EL_stdev,RCP85_2050_EL_mean,RCP85_2050_EL_stdev,RCP85_2060_EL_mean,RCP85_2060_EL_stdev,0_EL_mean,0_EL_stdev,25_EL_mean,25_EL_stdev,50_EL_mean,50_EL_stdev,75_EL_mean,75_EL_stdev,RCP26_AAL_Stru_mean,RCP26_AAL_Stru_stdev,RCP45_AAL_Stru_mean,RCP45_AAL_Stru_stdev,RCP85_AAL_Stru_mean,RCP85_AAL_Stru_stdev,RCP26_2020_EL_Stru_mean,RCP26_2020_EL_Stru_stdev,RCP26_2030_EL_Stru_mean,RCP26_2030_EL_Stru_stdev,RCP26_2040_EL_Stru_mean,RCP26_2040_EL_Stru_stdev,RCP26_2050_EL_Stru_mean,RCP26_2050_EL_Stru_stdev,RCP26_2060_EL_Stru_mean,RCP26_2060_EL_Stru_stdev,RCP45_2020_EL_Stru_mean,RCP45_2020_EL_Stru_stdev,RCP45_2030_EL_Stru_mean,RCP45_2030_EL_Stru_stdev,RCP45_2040_EL_Stru_mean,RCP45_2040_EL_Stru_stdev,RCP45_2050_EL_Stru_mean,RCP45_2050_EL_Stru_stdev,RCP45_2060_EL_Stru_mean,RCP45_2060_EL_Stru_stdev,RCP85_2020_EL_Stru_mean,RCP85_2020_EL_Stru_stdev,RCP85_2030_EL_Stru_mean,RCP85_2030_EL_Stru_stdev,RCP85_2040_EL_Stru_mean,RCP85_2040_EL_Stru_stdev,RCP85_2050_EL_Stru_mean,RCP85_2050_EL_Stru_stdev,RCP85_2060_EL_Stru_mean,RCP85_2060_EL_Stru_stdev,0_EL_Stru_mean,0_EL_Stru_stdev,25_EL_Stru_mean,25_EL_Stru_stdev,50_EL_Stru_mean,50_EL_Stru_stdev,75_EL_Stru_mean,75_EL_Stru_stdev,RCP26_AAL_Cont_mean,RCP26_AAL_Cont_stdev,RCP45_AAL_Cont_mean,RCP45_AAL_Cont_stdev,RCP85_AAL_Cont_mean,RCP85_AAL_Cont_stdev,RCP26_2020_EL_Cont_mean,RCP26_2020_EL_Cont_stdev,RCP26_2030_EL_Cont_mean,RCP26_2030_EL_Cont_stdev,RCP26_2040_EL_Cont_mean,RCP26_2040_EL_Cont_stdev,RCP26_2050_EL_Cont_mean,RCP26_2050_EL_Cont_stdev,RCP26_2060_EL_Cont_mean,RCP26_2060_EL_Cont_stdev,RCP45_2020_EL_Cont_mean,RCP45_2020_EL_Cont_stdev,RCP45_2030_EL_Cont_mean,RCP45_2030_EL_Cont_stdev,RCP45_2040_EL_Cont_mean,RCP45_2040_EL_Cont_stdev,RCP45_2050_EL_Cont_mean,RCP45_2050_EL_Cont_stdev,RCP45_2060_EL_Cont_mean,RCP45_2060_EL_Cont_stdev,RCP85_2020_EL_Cont_mean,RCP85_2020_EL_Cont_stdev,RCP85_2030_EL_Cont_mean,RCP85_2030_EL_Cont_stdev,RCP85_2040_EL_Cont_mean,RCP85_2040_EL_Cont_stdev,RCP85_2050_EL_Cont_mean,RCP85_2050_EL_Cont_stdev,RCP85_2060_EL_Cont_mean,RCP85_2060_EL_Cont_stdev,0_EL_Cont_mean,0_EL_Cont_stdev,25_EL_Cont_mean,25_EL_Cont_stdev,50_EL_Cont_mean,50_EL_Cont_stdev,75_EL_Cont_mean,75_EL_Cont_stdev,0_1_dmgStru_mean,0_20_dmgStru_mean,0_100_dmgStru_mean,25_1_dmgStru_mean,25_20_dmgStru_mean,25_100_dmgStru_mean,50_1_dmgStru_mean,50_20_dmgStru_mean,50_100_dmgStru_mean,75_1_dmgStru_mean,75_20_dmgStru_mean,75_100_dmgStru_mean
50.39370346,1339.726318,1976,1976,109397,97091180,FOSTER CITY, ,1,97091180,97091180,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,161.9474313,1339.726308,0,0,0,0,0,5.314960957,4.757217884,5.741470337,6.233596325,5.314960957,6.36482954,6.233596325,39.96063232,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2679.452637,1976,101.22,5.27,360700.31,18793.31,135613.62,32466.82,0.5,0.12,1.1,0.77,3065.91,611.88,3588.77,714.39,4453.38,880.34,774998.5156,305.48,61.18,820.73,164.9,2413.67,485.34,4953.67,989.57,7845.64,1554.24,295.75,59.23,836.19,168.02,2392.56,481.09,5790.74,1157.13,10375.41,2043.41,303.59,60.8,634.47,127.4,2434.93,489.86,7430.72,1483.73,14323.21,2780.07,0,0,627.91,125.75,20800.05,4187.33,23646.37,4290.51,2228.35,419.97,2608.37,490.19,3236.78,603.56,222.03,42.01,596.52,113.27,1754.29,333.41,3600.4,679.28,5702.33,1065.87,214.95,40.67,607.76,115.41,1738.95,330.49,4208.79,794.33,7541,1400.37,220.66,41.75,461.14,87.51,1769.75,336.53,5400.76,1018.44,10410.3,1901.86,0,0,456.37,86.35,15117.8,2876.9,17186.39,2909.14,837.56,256.46,980.4,299.84,1216.6,370.91,83.45,25.59,224.21,68.86,659.38,202.6,1353.27,414.55,2143.31,654.07,80.79,24.78,228.44,70.16,653.61,200.82,1581.94,484.66,2834.42,862.69,82.94,25.44,173.33,53.22,665.19,204.43,2029.96,621.71,3912.91,1183.2,0,0,171.54,52.61,5682.25,1746.84,6459.98,1897.9,0,0,0,0,0,4.22,3.66,4.64,5.14,4.22,5.27,5.14
46.91601181,1182.844849,1978,1978,109628,97091130,FOSTER CITY, ,1,97091130,97091130,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,143.3667647,1182.844856,0,0,0,0,0,4.396325827,3.854987025,4.83923912,5.314960957,4.41272974,5.462598801,5.331365108,33.61220658,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2365.689697,1978,105.81,5.76,332902.24,18123.19,124434.87,30201.13,0.5,0.12,1.13,0.76,2200.31,540.03,2578.03,630.47,3207.05,776.81,603433.7761,218.01,53.97,586.85,145.53,1727.47,428.41,3554.59,873.4,5646.63,1371.56,211.06,52.25,597.93,148.29,1712.35,424.66,4154.99,1021.31,7482.62,1803.01,216.66,53.64,453.51,112.43,1742.39,432.4,5333.41,1309.55,10381.11,2452.26,0,0,448.12,110.94,14890,3696.54,17515.03,3779.41,1601.63,378.66,1876.58,441.96,2334.45,544.16,158.69,37.87,427.17,102.13,1257.45,300.63,2587.43,612.47,4110.26,960.98,153.64,36.66,435.24,104.06,1246.45,298,3024.47,716.21,5446.7,1262.51,157.71,37.63,330.12,78.89,1268.31,303.44,3882.26,918.28,7556.54,1714.46,0,0,326.19,77.84,10838.62,2594.14,12749.42,2621.27,598.67,202.59,701.45,236.91,872.6,293.17,59.32,20.17,159.67,54.35,470.02,159.98,967.16,327.49,1536.37,516.97,57.43,19.53,162.69,55.37,465.91,158.57,1130.52,382.89,2035.92,682.09,58.95,20.05,123.39,41.99,474.08,161.42,1451.15,491.19,2824.56,936.28,0,0,121.93,41.46,4051.37,1379.7,4765.61,1508.63,0,0,0,0,0,3.27,2.72,3.71,4.18,3.28,4.33,4.2
43.70079041,1250.804077,1979,1979,109576,97091140,FOSTER CITY, ,1,97091140,97091140,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,146.3265679,1250.804024,0,0,0,0,0,4.21587944,3.690945029,4.658792973,5.150918961,4.904855967,5.954724789,5.807086945,34.3832041,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2501.608154,1979,103.56,5.18,344571.74,17248.57,129010.12,29889.72,0.5,0.11,1.08,0.76,2226.59,551.24,2621.91,643.83,3304.39,794.16,630690.1056,216.72,55.01,584.3,148.37,1722.68,436.81,3592.31,891.45,5797.4,1401.76,209.82,53.26,595.36,151.17,1707.62,432.99,4197.17,1042.38,7765.16,1844.49,215.39,54.67,451.42,114.62,1735.93,440.85,5395.95,1336.74,11053.16,2515.04,0,0,445.48,113.07,14839.54,3768.89,20701.44,3933.79,1619.94,386.79,1907.55,451.5,2404.09,556.08,157.68,38.66,425.1,104.28,1253.32,306.98,2613.56,625.6,4217.86,981.95,152.65,37.43,433.15,106.25,1242.36,304.29,3053.62,731.56,5649.49,1290.43,156.7,38.42,328.42,80.56,1262.96,309.85,3925.78,937.99,8041.68,1753.73,0,0,324.1,79.47,10796.37,2648.96,15061.41,2694.77,606.65,203.49,714.36,238.5,900.3,296.93,59.05,20.1,159.2,54.2,469.36,159.65,978.75,328.76,1579.54,522.73,57.17,19.46,162.21,55.22,465.26,158.25,1143.55,384.29,2115.66,693.21,58.68,19.97,122.99,41.87,472.97,161.02,1470.17,493.33,3011.47,963.81,0,0,121.37,41.31,4043.17,1376.58,5640.03,1652.07,0,0,0,0,0,3.14,2.61,3.58,4.07,3.83,4.88,4.73
41.69947815,1275.534424,1980,1980,109469,97091150,FOSTER CITY, ,1,97091150,97091150,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,147.403708,1275.53442,0,0,0,0,0,4.52755928,3.969816446,4.954068661,5.446194649,4.691601276,5.741470337,5.577428341,34.90813899,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2551.068848,1980,102.85,5.13,348952.89,17391.68,129635.48,33174.05,0.49,0.12,1.08,0.75,2431.17,569.4,2850.86,664.9,3554.49,819.71,671924.4841,241.19,56.9,647.44,153.38,1904.04,451.44,3925.89,920.83,6253.43,1447.02,233.5,55.09,659.63,156.28,1887.39,447.49,4588.44,1076.73,8302.43,1903.15,239.7,56.55,500.59,118.5,1920.16,455.63,5891.08,1380.7,11572.55,2591.74,0,0,495.76,116.97,16399.76,3894.75,19924.79,4020.95,1771.94,393.45,2077.82,459.24,2590.67,565.51,175.79,39.35,471.88,106.1,1387.73,312.33,2861.35,636.38,4557.78,998.64,170.19,38.1,480.76,108.11,1375.6,309.59,3344.24,744.16,6051.21,1312.13,174.7,39.11,364.85,81.97,1399.48,315.25,4293.66,954.12,8434.72,1782.36,0,0,361.33,80.88,11952.74,2694.98,14522.94,2729.4,659.23,224.75,773.03,262.99,963.81,326.08,65.4,22.38,175.56,60.2,516.3,177.11,1064.54,363.2,1695.65,574.63,63.32,21.67,178.87,61.33,511.79,175.56,1244.2,424.59,2251.22,759.38,65,22.24,135.74,46.53,520.68,178.68,1597.42,544.79,3137.83,1046.61,0,0,134.43,46,4447.02,1526.76,5401.85,1718.85,0,0,0,0,0,3.45,2.89,3.88,4.37,3.61,4.66,4.5
53.9370079,1209.817627,1982,1982,109458,97091170,FOSTER CITY, ,1,97091170,97091170,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,144.5412191,1209.817686,0,0,0,0,0,4.691601276,4.166666985,5.150918961,5.610236645,4.494750977,5.54461956,5.413386345,35.07218075,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2419.635254,1982,104.77,5.38,337147.83,17318.24,126974.71,30682.85,0.5,0.12,1.08,0.72,2464.8,529.79,2882.72,618.42,3568.54,761.6,580034.56,244.6,52.95,660.35,142.83,1945.44,420.5,3984.73,856.92,6292.8,1344.91,236.8,51.26,672.86,145.53,1928.4,416.82,4658.82,1002.05,8304.78,1767.28,243.09,52.62,510.04,110.34,1962.93,424.43,5977.02,1284.8,11405.22,2401.12,0,0,502.77,108.84,16784.82,3628.67,18385.19,3679.7,1789.89,365.46,2093.38,426.51,2591.41,524.99,177.62,36.55,479.53,98.59,1412.74,290.23,2893.63,591.14,4569.72,927.21,171.96,35.39,488.62,100.45,1400.37,287.69,3383.15,691.28,6030.8,1217.86,176.53,36.33,370.38,76.16,1425.44,292.95,4340.4,886.28,8282.33,1652.82,0,0,365.1,75.13,12188.8,2504.55,13351.34,2518.84,674.91,214.32,789.34,250.42,977.12,309.22,66.98,21.34,180.82,57.59,532.7,169.62,1091.09,346.56,1723.07,545.66,64.84,20.66,184.24,58.68,528.04,168.13,1275.67,405.22,2273.98,718.62,66.56,21.21,139.66,44.49,537.49,171.17,1636.62,519.72,3122.89,981.84,0,0,137.67,43.87,4596.02,1463.57,5033.85,1546.04,0,0,0,0,0,3.61,3.09,4.07,4.53,3.41,4.46,4.33
54.03543472,1378.485718,1983,1983,107577,97091120,FOSTER CITY, ,1,97091120,97091120,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,155.6876769,1378.485701,0,0,0,0,0,4.675197124,4.11745429,5.101706266,5.593832254,4.593176126,5.643044949,5.511811256,35.23622227,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2756.971436,1983,99.97,5.16,366567.56,18906.99,137755.07,33091.14,0.5,0.12,1.09,0.76,2647.56,596.34,3099.1,696.13,3845.95,857.45,735220.5025,264.03,59.65,708.9,160.79,2084.22,473.24,4277.52,964.49,6775.15,1514.04,255.62,57.75,722.24,163.83,2065.99,469.1,5000.26,1127.82,8960.18,1989.81,262.41,59.28,548.09,124.22,2102.57,477.66,6416.35,1446.07,12371.18,2704.56,0,0,542.72,122.6,17958.36,4083.14,20436.95,4154.31,1925.25,416.62,2253.6,486.23,2796.68,598.54,192,41.68,515.5,112.39,1515.61,330.83,3110.52,673.87,4926.72,1057.07,185.88,40.35,525.2,114.52,1502.35,327.93,3636.09,788.02,6515.6,1388.53,190.82,41.42,398.56,86.83,1528.95,333.93,4665.83,1010.32,8995.92,1884.8,0,0,394.66,85.67,13059,2854.73,14860.56,2875.47,722.31,233.73,845.5,273.21,1049.27,337.75,72.03,23.34,193.4,62.81,568.61,184.77,1167,377.83,1848.43,595.7,69.74,22.6,197.04,63.99,563.64,183.15,1364.18,441.75,2444.58,785.3,71.59,23.2,149.53,48.54,573.62,186.44,1750.52,566.62,3375.26,1075.71,0,0,148.07,47.98,4899.36,1593.13,5576.39,1715.73,0,0,0,0,0,3.59,3.03,4.02,4.51,3.51,4.56,4.43
54.06824493,1194.254395,1985,1985,107568,97091100,FOSTER CITY, ,1,97091100,97091100,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,148.4268785,1194.254344,0,0,0,0,0,4.691601276,4.133858681,5.118110657,5.610236645,4.790026665,5.839895248,5.708661556,35.89239073,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2388.508789,1985,105.52,5.47,335193.1,17364.86,125821.26,31796.98,0.5,0.12,1.09,0.78,2437.92,566.84,2857.01,661.85,3556.37,815.75,665448.0625,242.25,56.66,650.43,152.73,1912.75,449.54,3937.52,916.72,6259.66,1440.14,234.54,54.86,662.68,155.62,1896.03,445.6,4602.32,1071.94,8299.49,1893.71,240.76,56.31,502.88,118,1929.17,453.71,5907.8,1374.52,11530.48,2577.48,0,0,497.95,116.47,16477.41,3878.37,19575.04,3987.27,1771.78,388.71,2076.37,453.69,2584.65,558.61,176.06,38.88,472.71,104.84,1390.1,308.6,2861.64,628.72,4549.3,986.49,170.45,37.64,481.6,106.82,1377.95,305.9,3344.78,735.21,6031.8,1296.05,174.97,38.64,365.47,80.99,1402.04,311.49,4293.55,942.64,8380.06,1760.09,0,0,361.89,79.92,11975.06,2662.88,14227.27,2691.9,666.13,228.22,780.64,266.96,971.72,330.64,66.19,22.75,177.73,61.2,522.65,180.05,1075.89,368.85,1710.36,582.86,64.08,22.02,181.07,62.35,518.08,178.47,1257.54,431.22,2267.69,769.59,65.79,22.61,137.41,47.3,527.13,181.66,1614.24,553.23,3150.42,1058.36,0,0,136.06,46.76,4502.35,1552.21,5347.77,1720.15,0,0,0,0,0,3.6,3.04,4.03,4.52,3.7,4.75,4.62
54.06824493,1605.451294,1986,1986,107556,97091090,FOSTER CITY, ,1,97091090,97091090,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,164.678584,1605.451244,0,0,0,0,0,5.232939959,4.675197124,5.6594491,6.135170937,4.872047424,5.921916246,5.774278641,38.27099943,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,3210.902588,1986,95.32,4.71,407068.37,20116.36,153137.95,37901.6,0.5,0.12,1.17,0.76,3316.86,680.31,3874.84,794.01,4783.22,977.55,955604.0025,332.59,68.1,893.39,183.54,2626.17,540.15,5362.05,1100.34,8439.06,1726.32,322,65.93,910.22,187.01,2603.19,535.42,6269.29,1286.7,11111.37,2267.89,330.54,67.68,690.67,141.8,2650.26,545.21,8039.91,1649.69,15173.52,3079.37,0,0,683.65,139.97,22638.44,4660.38,23829.43,4704.09,2409.71,467.36,2815.09,545.41,3475.03,671.27,241.63,46.77,649.05,126.11,1907.92,371.2,3895.55,755.97,6131.02,1185.57,233.93,45.28,661.28,128.5,1891.23,367.95,4554.67,884.02,8072.47,1557.06,240.14,46.48,501.77,97.43,1925.43,374.69,5841.04,1133.38,11023.66,2112.66,0,0,496.67,96.14,16446.92,3203.1,17312.34,3215.58,907.15,283.98,1059.75,331.62,1308.18,408.88,90.96,28.45,244.34,76.55,718.25,225.13,1466.5,459.19,2308.04,721.7,88.06,27.55,248.94,77.99,711.96,223.16,1714.62,536.92,3038.9,949.29,90.4,28.28,188.89,59.16,724.83,227.21,2198.88,688.49,4149.86,1293.1,0,0,186.97,58.49,6191.52,1941.43,6517.09,2006.74,0,0,0,0,0,4.07,3.51,4.49,4.97,3.7,4.75,4.61
48.3923912,1340.170776,1987,1987,107526,97091080,FOSTER CITY, ,1,97091080,97091080,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,147.5756677,1340.170828,0,0,0,0,0,5.249343872,4.72440958,5.708661556,6.16797924,4.72440958,5.774278641,5.610236645,37.95931911,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2680.341553,1987,101.38,5.07,361391.49,18070.54,137304.05,33403.05,0.51,0.12,1.14,0.74,2991.47,594.26,3491.13,693.46,4296.85,853.31,728137.9561,298.88,59.45,806.8,160.36,2375.85,472.09,4839.09,961.28,7589.41,1507.22,289.36,57.55,822.09,163.39,2355.04,467.95,5658.87,1124.12,9967.67,1979.17,297.04,59.08,623.17,123.88,2398.16,476.52,7255.24,1441.18,13524.64,2684.27,0,0,614.34,122.19,20505.94,4074.03,20584.47,4076.83,2167.4,402.99,2529.41,470.25,3113.18,578.63,216.54,40.32,584.55,108.75,1721.37,320.14,3506.04,651.86,5498.72,1022.05,209.65,39.03,595.62,110.81,1706.29,317.34,4099.99,762.29,7221.83,1342.05,215.21,40.07,451.5,84.01,1737.53,323.15,5256.6,977.29,9798.95,1820.05,0,0,445.11,82.87,14857.07,2762.75,14913.99,2763.51,824.07,254.26,961.72,296.72,1183.67,365.16,82.33,25.42,222.25,68.59,654.49,201.96,1333.05,411.3,2090.69,644.98,79.71,24.61,226.46,69.89,648.75,200.19,1558.87,480.97,2745.84,847.03,81.83,25.26,171.67,52.98,660.63,203.86,1998.63,616.65,3725.69,1149.07,0,0,169.24,52.25,5648.86,1743,5670.49,1747.24,0,0,0,0,0,4.11,3.58,4.56,5.02,3.58,4.63,4.47
41.63385773,1067.90271,1988,1988,107510,97091070,FOSTER CITY, ,1,97091070,97091070,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,134.4448301,1067.902728,0,0,0,0,0,4.002624989,3.444882154,4.429133892,4.888451576,4.396325588,5.446194649,5.314960957,31.9225738,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2135.80542,1988,110.01,5.5,312501,15610.24,117864.49,28313.08,0.5,0.12,1.1,0.75,1854.17,500.5,2180.17,584.46,2737.83,720.6,519264.36,182.66,50.01,489.8,134.8,1440.54,396.79,2991.6,809.4,4806.77,1272.05,176.84,48.41,499.01,137.35,1427.96,393.32,3495.49,946.45,6419.63,1673.15,181.54,49.7,378.78,104.15,1451.99,400.47,4491.55,1213.65,9076.5,2279.06,0,0,375.47,102.79,12398.31,3423.32,16565.01,3543.09,1345.96,350.69,1582.61,409.34,1987.44,504.06,132.6,35.07,355.55,94.57,1045.7,278.39,2171.63,567.22,3489.31,890.13,128.37,33.95,362.23,96.36,1036.56,275.95,2537.41,663.29,4660.12,1169.58,131.78,34.85,274.96,73.06,1054,280.99,3260.46,850.44,6588.87,1588.81,0,0,272.55,72.09,8999.99,2402.13,12025.55,2434.77,508.21,181.91,597.56,213.02,750.4,264.62,50.07,18.07,134.25,48.62,394.85,143.07,819.97,293.92,1317.47,466.07,48.47,17.5,136.78,49.54,391.4,141.82,958.08,343.58,1759.5,616.91,49.76,17.96,103.82,37.58,397.98,144.32,1231.09,440.94,2487.63,853.77,0,0,102.91,37.15,3398.33,1233.19,4539.46,1432.19,0,0,0,0,0,2.91,2.35,3.33,3.79,3.3,4.35,4.22
52.42782211,1045.238403,1990,1990,108422,97091050,FOSTER CITY, ,1,97091050,97091050,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608013,6081608013,Census Tract 6080.13,G5020,S,1167660,266479,37.54088,-122.2619095,6081608013,0.09418195,0.000146209,6081608013,60816080131,0.07226882,0.000100299,60816080131,133.3502129,1045.23846,0,0,0,0,0,6.496063232,5.971128941,6.955380917,7.414698601,4.593175888,5.643044949,5.511811256,42.58530378,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2090.476807,1990,110.88,5.97,308279.64,16588.18,117157.76,28315.32,0.51,0.12,1.12,0.78,3281.42,562.02,3805.69,654.83,4605.52,802.5,644006.25,334.15,56.48,901.83,152.37,2652.53,448.44,5317.38,909.51,8173.73,1419.1,323.5,54.68,918.91,155.25,2629.27,444.51,6221.84,1063.74,10581.93,1857.1,332.09,56.13,696.59,117.7,2680.41,452.78,7961.92,1363.14,13834.23,2497.35,0,0,686.84,116.1,22918.4,3871.05,17127.25,3645.46,2376.96,373.32,2756.72,435.3,3336.08,534.56,242.05,37.44,653.26,100.98,1921.43,297.22,3851.75,604.01,5920.77,944.74,234.34,36.24,665.64,102.89,1904.58,294.62,4506.92,706.38,7665.15,1238.46,240.56,37.21,504.6,78.01,1941.62,300.06,5767.38,905.41,10020.86,1672.62,0,0,497.53,76.95,16601.51,2565.32,12405.15,2492.34,904.46,261.79,1048.97,304.16,1269.44,369.88,92.1,26.53,248.57,71.58,731.11,210.58,1465.62,424.01,2252.96,655.53,89.17,25.68,253.27,72.93,724.69,208.73,1714.92,496.04,2916.78,852.25,91.53,26.36,192,55.29,738.79,212.73,2194.54,635.11,3813.37,1126.85,0,0,189.31,54.52,6316.88,1818.8,4722.11,1501.39,0,0,0,0,0,5.38,4.85,5.84,6.3,3.48,4.53,4.39
